Project;Text;Target
P00001;reduce water pollution contamination;SDG 3.9
P00001;reduce water contamination;SDG 3.9
P00001;reduce air pollution deaths;SDG 3.9
P00001;reduce water pollution contamination;SDG 3.9
P00001;tobacco;SDG 3.a
P00001;cigarette;SDG 3.a
P00001;nicotine;SDG 3.a
P00001;smoking;SDG 3.a
P00001;cigarette;SDG 3.a
P00001;tobacco control;SDG 3.a
P00001;tobacco health;SDG 3.a
P00001;tobacco;SDG 3.a
P00001;cigarette;SDG 3.a
P00001;nicotine;SDG 3.a
P00001;smoking;SDG 3.a
P00001;cigarette;SDG 3.a
P00001;tobacco control;SDG 3.a
P00001;tobacco health;SDG 3.a
P00001;communicable diseases vaccines medicines;SDG 3.b
P00001;support vaccines development property;SDG 3.b
P00001;medicines vaccines diseases;SDG 3.b
P00001;non communicable vaccines health access;SDG 3.b
P00001;affordable essential medicines vaccines diseases;SDG 3.b
P00001;public health medicines vaccines diseases;SDG 3.b
P00001;medicines vaccines all affordable;SDG 3.b
P00001;communicable diseases vaccines medicines;SDG 3.b
P00001;support vaccines development property;SDG 3.b
P00001;medicines vaccines diseases;SDG 3.b
P00001;non communicable vaccines health access;SDG 3.b
P00001;affordable essential medicines vaccines diseases;SDG 3.b
P00001;public health medicines vaccines diseases;SDG 3.b
P00001;medicines vaccines all affordable;SDG 3.b
P00001;increase health financing workforce;SDG 3.c
P00001;health financing recruitment workforce;SDG 3.c
P00001;increase health workforce recruitment;SDG 3.c
P00001;workforce health financing;SDG 3.c
P00001;workforce developing islands;SDG 3.c
P00001;workforce developing small states;SDG 3.c
P00001;financing developing risk reduction;SDG 3.c
P00001;warning health facilities;SDG 3.c
P00001;increase health financing workforce;SDG 3.c
P00001;health financing recruitment workforce;SDG 3.c
P00001;increase health workforce recruitment;SDG 3.c
P00001;workforce health financing;SDG 3.c
P00001;workforce developing islands;SDG 3.c
P00001;workforce developing small states;SDG 3.c
P00001;financing developing risk reduction;SDG 3.c
P00001;warning health facilities;SDG 3.c
P00001;primary education free, equitable girls boys learning secondary education girl education;SDG 4.1
P00001;boy education free, equitable girls boys learning effective learning;SDG 4.1
P00001;free education free, equitable girls boys learning equitable education;SDG 4.1
P00001;student free, equitable girls boys learning;SDG 4.1
P00001;textbook free, equitable girls boys learning primary learning;SDG 4.1
P00001;student access free, equitable girls boys learning;SDG 4.1
P00001;secondary learning free, equitable girls boys learning;SDG 4.1
P00001;distance learning free, equitable girls boys learning girl class;SDG 4.1
P00001;girl school free, equitable girls boys learning;SDG 4.1
P00001;boy school boy class free, equitable girls boys learning;SDG 4.1
P00001;primary education free, equitable girls boys learning secondary education girl education;SDG 4.1
P00001;boy education free, equitable girls boys learning effective learning;SDG 4.1
P00001;free education free, equitable girls boys learning equitable education;SDG 4.1
P00001;student free, equitable girls boys learning;SDG 4.1
P00001;textbook free, equitable girls boys learning primary learning;SDG 4.1
P00001;student access free, equitable girls boys learning;SDG 4.1
P00001;secondary learning free, equitable girls boys learning;SDG 4.1
P00001;distance learning free, equitable girls boys learning girl class;SDG 4.1
P00001;girl school free, equitable girls boys learning;SDG 4.1
P00001;boy school boy class free, equitable girls boys learning;SDG 4.1
P00001;primary education access to quality early childhood development;SDG 4.2
P00001;secondary education secondary learning preprimary education;SDG 4.2
P00001;girl education access to quality early childhood development;SDG 4.2
P00001;boy education quality early childhood development, care;SDG 4.2
P00001;effective learning access to quality early childhood development education;SDG 4.2
P00001;free education quality early childhood development, care;SDG 4.2
P00001;student access to quality early childhood development education;SDG 4.2
P00001;textbook quality early childhood development, care secondary learning preprimary education;SDG 4.2
P00001;student access quality early childhood development, care;SDG 4.2
P00001;primary learning access to quality early childhood development education;SDG 4.2
P00001;girl class access to quality early childhood development education;SDG 4.2
P00001;boy school quality early childhood development, care girl school;SDG 4.2
P00001;boy class access to quality early childhood development education;SDG 4.2
P00001;primary education access to quality early childhood development;SDG 4.2
P00001;secondary education secondary learning preprimary education;SDG 4.2
P00001;girl education access to quality early childhood development;SDG 4.2
P00001;boy education quality early childhood development, care;SDG 4.2
P00001;effective learning access to quality early childhood development education;SDG 4.2
P00001;free education quality early childhood development, care;SDG 4.2
P00001;student access to quality early childhood development education;SDG 4.2
P00001;textbook quality early childhood development, care secondary learning preprimary education;SDG 4.2
P00001;student access quality early childhood development, care;SDG 4.2
P00001;primary learning access to quality early childhood development education;SDG 4.2
P00001;girl class access to quality early childhood development education;SDG 4.2
P00001;boy school quality early childhood development, care girl school;SDG 4.2
P00001;boy class access to quality early childhood development education;SDG 4.2
P00001;university tertiary education, including university affordable technical;SDG 4.3
P00001;technical education tertiary education, including university;SDG 4.3
P00001;vocational education tertiary education, including university;SDG 4.3
P00001;access education tertiary education, including university affordable technical;SDG 4.3
P00001;higher education female professional tertiary education female skills;SDG 4.3
P00001;women professional tertiary education, including university affordable;SDG 4.3
P00001;women skills tertiary education, including university affordable technical;SDG 4.3
P00001;university tertiary education, including university affordable technical;SDG 4.3
P00001;technical education tertiary education, including university;SDG 4.3
P00001;vocational education tertiary education, including university;SDG 4.3
P00001;access education tertiary education, including university affordable technical;SDG 4.3
P00001;higher education female professional tertiary education female skills;SDG 4.3
P00001;women professional tertiary education, including university affordable;SDG 4.3
P00001;women skills tertiary education, including university affordable technical;SDG 4.3
P00001;entrepreneur skills education youth employment relevant skills technical;SDG 4.4
P00001;vocational skills technical decent job work skill development technical and vocational skills, for employment, decent jobs and entrepreneurship;SDG 4.4
P00001;men ict women ictwomen technology women training skills women employment;SDG 4.4
P00001;female training skills technical and vocational skills, for employment, decent jobs and entrepreneurship;SDG 4.4
P00001;female emploment training skills technical and vocational skills, for employment, decent jobs and entrepreneurship;SDG 4.4
P00001;entrepreneur skills education youth employment relevant skills technical;SDG 4.4
P00001;vocational skills technical decent job work skill development technical and vocational skills, for employment, decent jobs and entrepreneurship;SDG 4.4
P00001;men ict women ictwomen technology women training skills women employment;SDG 4.4
P00001;female training skills technical and vocational skills, for employment, decent jobs and entrepreneurship;SDG 4.4
P00001;female emploment training skills technical and vocational skills, for employment, decent jobs and entrepreneurship;SDG 4.4
P00001;indigenous education gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;education gender gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;vulnerable education gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;minority education gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;women professional gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;women skills equal access to all levels of education and vocational training;SDG 4.5
P00001;indigenous school equal access to all levels of education and vocational training;SDG 4.5
P00001;school gender gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;disability school equal access to all levels of education and vocational training;SDG 4.5
P00001;vulneable school gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;minority school equal access to all levels of education and vocational training disability education;SDG 4.5
P00001;indigenous education gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;education gender gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;vulnerable education gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;minority education gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;women professional gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;women skills equal access to all levels of education and vocational training;SDG 4.5
P00001;indigenous school equal access to all levels of education and vocational training;SDG 4.5
P00001;school gender gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;disability school equal access to all levels of education and vocational training;SDG 4.5
P00001;vulneable school gender disparities in education  education and vocational training vulnerable, including persons with disabilities;SDG 4.5
P00001;minority school equal access to all levels of education and vocational training disability education;SDG 4.5
P00001;literacy youth adults;SDG 4.6
P00001;numeracy youth adults;SDG 4.6
P00001;literacy youth adults;SDG 4.6
P00001;numeracy youth adults;SDG 4.6
P00001;sustainable development skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;sustainable development education skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;gender education skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;human rights education skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;peace education skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;culture sustainable skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;sustainable development skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;sustainable development education skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;gender education skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;human rights education skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;peace education skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;culture sustainable skills education knowledge non violence sustainable lifestiles;SDG 4.7
P00001;education facilities;SDG 4.a
P00001;scholarship;SDG 4.a
P00001;inclusive education;SDG 4.a
P00001;education facilities;SDG 4.a
P00001;scholarship;SDG 4.a
P00001;inclusive education;SDG 4.a
P00001;education facilities;SDG 4.b
P00001;scholarship;SDG 4.b
P00001;inclusive education;SDG 4.b
P00001;education facilities;SDG 4.b
P00001;scholarship;SDG 4.b
P00001;inclusive education;SDG 4.b
P00001;teacher increase;SDG 4.c
P00001;teacher instructor;SDG 4.c
P00001;teacher increase;SDG 4.c
P00001;teacher instructor;SDG 4.c
P00001;women domestic work discrimination end;SDG 5.1
P00001;women household work discrimination end;SDG 5.1
